ps_Pass;Passprozente;ps_Zweikampf;Zweikampfprozente;ps_Fouls;ps_Gefoult;ps_Laufweite;ps_Abseits;ps_Assists;ps_Fusstore;ps_Kopftore
22.5161290322581;58;0.612903225806452;78.0;0.032258064516129;0.129032258064516;4.59322580645161;0.0;0.0;0.0;0.0
29.4411764705882;68;1.38235294117647;78.0;0.0;0.323529411764706;5.64794117647059;0.0;0.0;0.0;0.0
20.71875;62;0.71875;78.0;0.0625;0.125;5.040625;0.0;0.0;0.0;0.0
11.1875;62;0.4375;78.0;0.0625;0.28125;6.1390625;0.0;0.0;0.0;0.0
12.3029556650246;63;2.10591133004926;78.0;0.0;0.332512315270936;5.00320197044335;0.0;0.0;0.0;0.0
19.0;55;0.857142857142857;79.0;0.0;0.178571428571429;5.09964285714286;0.0;0.0;0.0;0.0
18.1818181818182;77;0.727272727272727;79.0;0.0303030303030303;0.151515151515152;4.89818181818182;0.0;0.0;0.0;0.0
13.3180491871613;50;1.08795331388078;79.0;0.0;0.187578157565652;6.06102542726136;0.0;0.0;0.0;0.0
18.9117647058824;65;1.02941176470588;80.0;0.0;0.147058823529412;5.25441176470588;0.0;0.0;0.0;0.0
17.2142857142857;65;1.07142857142857;80.0;0.0714285714285714;0.285714285714286;5.46785714285714;0.0;0.0;0.0;0.0
14.3333333333333;61;1.11111111111111;80.0;0.0;0.111111111111111;6.25555555555556;0.0;0.0;0.0;0.0
14.2941176470588;68;0.147058823529412;80.0;0.0294117647058824;0.117647058823529;5.52558823529412;0.0;0.0;0.0;0.0
14.7352941176471;62;0.147058823529412;80.0;0.0294117647058824;0.264705882352941;4.655;0.0;0.0;0.0;0.0
14.4635581711182;55;0.814848347668628;80.0;0.0;0.162969669533726;5.05735626980534;0.0;0.0;0.0;0.0
16.5;61;0.75;80.0;0.05;0.15;4.9955;0.0;0.0;0.0;0.0
16.6176470588235;53;1.05882352941176;80.0;0.0588235294117647;0.176470588235294;5.20441176470588;0.0;0.0;0.0;0.0
21.9;72;0.75;80.0;0.1;0.15;6.0555;0.0;0.0;0.0;0.0
20.4117647058824;58;0.882352941176471;80.0;0.0;0.147058823529412;5.18705882352941;0.0;0.0;0.0;0.0
24.1515151515152;69;0.787878787878788;80.0;0.0;0.272727272727273;5.27606060606061;0.0;0.0;0.0;0.0
20.8529411764706;54;0.323529411764706;81.0;0.0;0.411764705882353;5.88088235294118;0.0;0.0;0.0;0.0
18.9816602316602;53;1.21621621621622;82.0;0.13030888030888;0.13030888030888;5.63281853281853;0.0;0.0434362934362934;0.0;0.0
19.9;66;1.3;82.0;0.0;0.3;5.55066666666667;0.0;0.0;0.0;0.0
21.4193548387097;63;1.29032258064516;82.0;0.0;0.258064516129032;4.95709677419355;0.0;0.0;0.0;0.0
16.3328776486671;70;1.19958988380041;82.0;0.0307587149692413;0.338345864661654;6.33137388926863;0.0;0.0;0.0;0.0
24.0;63;1.44117647058824;83.0;0.0;0.176470588235294;5.58529411764706;0.0;0.0;0.0;0.0
21.8527042577675;69;0.621403912543153;83.0;0.0;0.207134637514384;5.34925201380898;0.0;0.0;0.0;0.0
15.2105263157895;48;0.631578947368421;83.0;0.0526315789473684;0.0526315789473684;5.52157894736842;0.0;0.0526315789473684;0.0;0.0
18.8235294117647;68;0.529411764705882;83.0;0.0;0.0882352941176471;5.39470588235294;0.0;0.0;0.0;0.0
15.9;70;1.1;84.0;0.0;0.233333333333333;5.02766666666667;0.0;0.0;0.0;0.0
22.5175370226033;69;1.15744349181606;84.0;0.0;0.280592361652377;5.87805923616524;0.0;0.0;0.0;0.0
22.7842344618494;62;1.50075795856493;84.0;0.0;0.318342597271349;5.32132390096008;0.0;0.0;0.0;0.0
27.9215835553864;73;0.650932622763609;84.0;0.0;0.102778835173201;5.53498287019414;0.0;0.0;0.0;0.0
23.6363636363636;73;0.787878787878788;84.0;0.0606060606060606;0.151515151515152;5.11;0.0;0.0;0.0;0.0
25.969696969697;60;0.636363636363636;85.0;0.0;0.181818181818182;5.48272727272727;0.0;0.0;0.0;0.0
18.6153846153846;65;0.538461538461538;85.0;0.0;0.153846153846154;4.44230769230769;0.0;0.0;0.0;0.0
19.5757575757576;64;0.818181818181818;85.0;0.0;0.0909090909090909;5.32787878787879;0.0;0.0;0.0;0.0
31.0882352941177;75;0.205882352941176;85.0;0.0;0.588235294117647;5.36264705882353;0.0;0.0;0.0;0.0
