classes,dim_00,dim_01,dim_02,dim_03,dim_04,rand_00,rand_01,rand_02,test,org_pred_classes_QSM,dim_04_shifted_by_0.05,pred_with_dim_04_shifted_by_0.05
3,0.9516847407148804,0.2372604361126094,0.6369027305386248,-1.990661882730392,5.443952365491935,-414.8596732793522,858.4132729470363,9.097443707051468,2,2,5.731667188268406,2
3,0.7107897722648476,-0.6278095265021628,1.1221579778937247,-1.6399530228619823,5.423443576490845,-751.7691312149659,863.8387287520834,-12.005392569337076,3,3,5.68129080115053,3
3,0.6690269538235782,-1.428693193547289,1.0065915396147005,-1.506520166446867,5.618232355496128,-361.7017939552418,863.7720349995542,57.28094990714359,2,2,5.8174407037658,2
0,0.1819679476833035,-0.6577763164531452,0.6685536896521135,-1.4726993850653165,1.365103953471421,-262.8180703679392,855.760144128989,9.546642748175657,0,0,1.8393223160035068,0
2,2.789822606390916,2.3448454472528413,1.025315036003015,-1.420988186318656,5.413285577514807,-446.7168551936392,864.060006898119,52.75093936321092,2,2,5.526113269112507,2
1,3.004925655552472,1.837536603388228,0.9750094813578534,-1.414751492450281,1.8393223160035068,-269.85646898953587,861.743262641352,58.24485722324728,1,1,2.0153094152356426,1
3,0.9444101170737986,0.4503046881394839,1.2886073374173406,-1.3849610427559405,5.160135252275105,-559.1116381965658,860.2455905292348,21.420551797746228,3,3,5.388656882161855,3
3,1.1637859343033397,-1.7644528456792554,1.3335551543993929,-1.2378431911506924,5.838701160078855,-272.9242130649382,856.1997980327832,-32.10437076498869,3,3,5.940283162795203,3
3,1.1787447057642275,-0.0251513362998211,1.2384652319822114,-1.228032198025888,6.463204302534564,-489.3055692556693,855.7889323052821,55.891073924787065,3,3,6.600095421654246,3
2,1.4844643152898138,1.1277516345759573,0.538288988773456,-1.2142989973446476,5.704006310919024,-96.98915910734314,856.4842288167279,-4.133179178028698,2,2,5.855904651472957,2
2,1.6436654255516785,1.2636157455766717,0.654311726420023,-1.2024642414078546,6.071475800902008,108.76863850878544,860.3894075186428,5.600329715402694,2,2,6.244614123783906,2
0,-2.095796083271796,-0.7852069208383607,1.315974170801027,-1.126009355774257,0.6121221958511044,-877.2715379051981,862.2879560271957,-83.3858345336092,0,0,0.8947959190907816,0
3,1.5723688414322785,-0.1476202861246796,0.5790029332268385,-1.0683852552799131,5.179580880787543,-266.64935992793664,860.8994783753642,106.39097122398982,2,2,5.394661852960964,2
3,0.2602586815945703,-0.1414193304926256,0.9053479689337516,-1.053705535957268,6.572004923553014,-687.5699448541825,857.6863990828163,103.70026441498662,2,2,6.739314208788467,2
1,0.9551586740200954,1.7249531391755006,1.3693667841138748,-1.0034315385353996,2.92061844397393,-698.8821186966663,856.6628819221295,-52.362791439294256,1,1,5.384902344005457,2
2,1.2321797343147671,1.0100501002876496,0.8481679259991038,-0.968937543424625,6.008515290393267,-90.10316708021378,859.4371623527852,103.64348160135914,2,2,6.072840052417928,2
2,2.717052841537961,1.3326225010043775,0.963107549735053,-0.919035228126925,5.325379580087068,-62.39156292909735,860.0947658868909,26.91875448500568,2,2,5.413285577514807,2
0,-1.5306241957262383,0.5211130010446384,1.0221414575188073,-0.9003912378387012,1.0659091066126374,-870.3848481607845,860.4084226455742,-59.35892646428934,0,0,1.3468890059622955,0
0,0.1385447406809456,0.9435520965770297,0.8300319554063194,-0.8648452323266099,1.0954186243295905,-549.1301784000925,860.2182956760313,20.46708604172313,0,0,1.365103953471421,0
3,-0.1946341855010932,-0.059158052486714,1.24086678334013,-0.8308350566751779,6.562081424188252,-139.8400293779327,859.8925614367015,-35.525680511798015,3,3,6.695709436530502,3
0,0.6580359296825513,1.7151552714602607,1.2018856416768229,-0.8096835002081341,0.7344963796694536,100.01789458337625,859.5546949920309,-51.308167895747175,0,0,1.0123366604720618,0
0,-0.5440197772627927,0.6861276985616156,0.934225649327846,-0.7806986023818663,1.055647608565347,116.80649749005256,862.5340193175144,-42.9589316486929,0,0,1.3091322198717092,0
3,2.17075421829594,-0.1635769767888972,0.6956214050278877,-0.7173137818521665,5.900001220652004,-523.0805958110527,859.52672956061,32.80554838659417,2,2,6.022074517465865,2
2,1.6011036636371294,1.4293096326357315,0.831289429936215,-0.6643555252452522,5.394661852960964,-211.83837625746804,861.1740241089242,-32.543842193979515,2,2,5.423443576490845,2
1,2.655011683258608,0.4415281652740013,0.6073241282421176,-0.661504283231888,2.0153094152356426,95.31052585047,860.656876287698,87.26723249028039,1,1,2.2380775430544397,1
1,1.4734984217009623,2.297013455557712,0.9704781599833469,-0.6279186504657921,2.601931788850392,-54.32110978827717,857.4058512294075,-13.68482836419318,1,1,5.325379580087068,2
3,1.3771753870487071,-0.3897623369559417,0.6760900510173631,-0.6241593032939702,6.032901488845438,-356.60486549408466,856.8510968922418,-10.38013805165184,2,2,6.10446780539566,2
2,0.3339588004280556,1.9104683360778345,1.2267469610370605,-0.6067962677600556,6.302560716481208,-216.7790927473568,856.7277149787833,18.51206017591025,4,4,6.562081424188252,4
3,-0.3681204212462385,0.1994468765133831,0.7862610426626566,-0.5836819758459276,6.264119913433674,-669.5678799430639,863.8676388739954,-75.34691306921474,2,2,6.463204302534564,2
1,1.6995069469686042,2.1960541845510035,1.1121660392138508,-0.573457856482244,2.2931207075526983,19.132902463936503,856.77249644621,25.715353271819357,1,1,2.92061844397393,1
3,0.7043070045394537,-0.5052621833322651,1.1547538857917976,-0.5556802953305157,5.413300091478977,36.49978293456326,859.4934543428875,-97.5477996239023,3,3,5.537469039396834,3
2,1.88778625383558,2.066571538605246,0.6456980773098483,-0.5477038606080032,5.323520810151876,-104.380571103114,856.3107871492888,86.68768363015883,2,2,5.3963237131255175,2
2,1.480643514887267,2.7924662588385853,0.4809653991432919,-0.5420517218685241,5.804393701786679,-596.572944905243,861.3282128611143,36.65615310845264,2,2,5.92127306055657,2
3,-0.3157314709536925,0.3705478362140678,1.2604272094963564,-0.5265987298670787,5.68129080115053,89.67520004924029,859.7139618322192,61.68306231345878,3,3,5.838701160078855,3
2,1.303150009496041,1.9444835728027587,1.2644325492546988,-0.503410714954231,5.731667188268406,-719.3914935470832,863.8607240540942,-36.61841825174557,2,2,5.861708675255615,2
1,0.8613622043692369,1.881632661778497,0.4873104967257416,-0.4878263234555058,2.0183745441182985,-339.7893362424431,863.0052020663264,-48.541422689211146,1,1,2.256406795796369,1
3,-0.3111167618340302,0.5036236673774487,1.3403886707778612,-0.4852027105725918,6.587081917876343,98.27517459174778,859.8604480326259,26.38300372122231,3,3,6.747105445079332,3
1,2.9773095968381327,1.3615425405729042,0.759643308353059,-0.4817696482894245,1.9338848753666724,-778.8419218546187,858.9826890043158,106.7797683857072,1,1,2.028586309982217,1
2,2.5248130893880907,2.628745903797016,0.99115708235155,-0.4803388525909641,6.58802626395581,-728.3027271408305,862.3306387203714,6.153859351658397,2,2,6.94634940048105,2
0,-0.6526482279723507,0.3983986329963598,1.3411498498202263,-0.4499734207154141,0.5898769355074049,-483.5971748189792,859.4816996212697,-7.9903763667669665,0,0,0.7785444896408961,0
1,1.1853289501381117,-0.8170043025549516,0.7936338796292183,-0.4409485730628267,2.0305180137953887,16.4437986528972,859.6801019345534,47.23439931568648,1,1,2.385941271785315,1
0,-1.1322965936403315,-0.6631960087376578,0.7409420380253131,-0.4181784164152316,1.0983308986350386,-879.515182121291,859.6088124217645,89.44282327931606,0,0,1.375632969026667,0
4,0.4840004581753201,0.6380991384121933,1.1344478447734565,-0.4122434939755504,6.356047325887402,-429.1460136146463,862.9148109830495,-0.5793244021011787,3,3,6.572004923553014,3
0,0.0887380717678928,0.8711604775738929,1.094905246025879,-0.4089725411449481,0.5975278893450894,-166.90595699155318,858.0836295154928,-69.8252893982662,0,0,0.8564133448210614,0
2,2.1724960212036426,0.6272268558278413,1.1381985088799522,-0.4033438648061372,5.537469039396834,-22.95606892729637,855.6291986644889,-56.578001908809625,3,3,5.796566600300148,3
3,1.2974870187726464,-0.193197956696623,1.322947218027411,-0.4011217175085093,5.7418762858772014,-429.674472101635,859.9855819449924,-80.53092036795073,3,3,5.892724775179018,3
2,1.20654047054825,1.3280631757690118,0.9889045774449744,-0.3897828512908419,6.022074517465865,-298.96896920943686,858.3854254579098,59.96813336015993,2,2,6.076934644818409,2
3,0.6401691351268096,1.5633259470002292,1.4249340899130156,-0.3868491870772297,5.337932177944558,41.66574236846816,863.6846088216793,52.22029432866195,4,4,5.413300091478977,4
2,1.3556160691274994,1.285175481675334,0.6635798735453988,-0.3760337182076012,6.739314208788467,-287.6765485778247,856.2351374559129,-93.06674044074671,2,2,6.94634940048105,2
1,1.4206593089764936,1.6004611627772338,0.9525170198290732,-0.3656770052690175,1.7242573048509553,-531.7585417674022,858.440331415127,-31.079755337855744,1,1,1.9510153522438196,1
0,-0.8461687431647203,-0.5212802780846537,0.5740338046367699,-0.341504855957936,1.045877026451445,-881.839902864222,863.6016968400302,-40.635529786489656,0,0,1.2552632337187677,0
2,2.554078028486368,1.2999627883208378,0.699511344570182,-0.3366094349448426,6.52728908730918,59.29224833611147,858.9706326211104,25.69387999920521,2,2,6.643826497534809,2
1,2.335328701655257,3.161398386848673,0.7653618534356673,-0.3197089484916819,1.9693341234565935,-783.4017275311321,856.6875111056295,79.79328901960596,1,1,2.038876709302925,1
2,2.1464462386249163,1.2711966224959113,0.8914573557350978,-0.3096797619795208,6.037564699839639,119.01562228631474,858.7699405662154,-10.026134386683792,2,2,6.106643626538096,2
0,1.2517149246512052,0.0081864488156696,1.0934994139556198,-0.2971526927966332,0.354704034423134,-645.2937831692418,860.7392175084959,-11.087197946610983,0,0,0.6121221958511044,0
1,2.2018898324605374,1.3202934800023802,1.2492089573814822,-0.2936222712666578,1.375632969026667,-213.16763776338064,856.746513325724,45.09873320791333,1,1,1.8900050308121483,1
1,3.339118498895401,1.4805163261912138,0.5070215047456789,-0.2919621836343082,1.9851565787656515,-434.8311111154191,862.0449330303994,73.04837640563883,1,1,2.1003076538105425,1
3,0.3124737597469423,-1.1244536153429137,1.3301900551602397,-0.2690037909448576,5.423558541443437,-33.85977199672354,862.063010826142,-35.57752751040081,3,3,5.704006310919024,3
2,1.7584634184928234,0.2350474383742931,0.5273965347459241,-0.2504464244185235,5.92127306055657,65.84582327401192,864.098222174153,-63.26125707145175,2,2,6.032901488845438,2
3,0.9391070682538916,0.3998912989922971,1.415234979427621,-0.240687797712661,5.892724775179018,19.911252921429536,861.9991514021372,3.9785301932328414,3,3,6.008515290393267,3
3,0.4462573679605158,0.4086336708220758,1.116109765549984,-0.2308389567005638,6.635185266881536,-130.67024942968038,861.3234318086863,35.43479947287979,3,3,6.94634940048105,3
0,-0.5758753667157669,-0.2676009886727587,0.5357380390640308,-0.2181788557981364,1.3468890059622955,-622.233044810516,861.0992159279957,-46.77540373396468,0,0,1.7480199608125986,0
0,-0.057608097264267,1.3059290431453083,0.4913333600347402,-0.2039817739366842,1.0123366604720618,-589.6701714027292,863.5260075457358,6.207561855721608,0,0,1.2420720682086983,1
1,0.7843141582243969,1.0718118307515456,1.3996613945495515,-0.2006664131640378,1.9510153522438196,-269.96437030617864,855.6877845943195,87.161723806236,1,1,2.0305180137953887,1
1,2.7404003942512616,0.519387469598127,1.3421606512611526,-0.1989529009468376,2.256406795796369,-672.692356184444,858.3035013500709,-17.168978941415247,1,1,2.635070217777323,1
0,1.1628272617258535,0.1466736045906814,0.6166921551095735,-0.1980149084412038,1.1796224590211042,-125.07656742100124,859.1619390212371,-58.73504065131311,0,0,1.5800630639999274,0
1,1.1638505463233142,1.9908143781843333,0.7711032934359278,-0.1770028988686176,2.026292217245296,-724.3163789388316,861.350805818719,14.550912510555762,1,1,2.2931207075526983,1
4,-0.9511579904465944,0.4651938998367233,0.5595584546332097,-0.1656789625511898,6.106643626538096,-236.68929046701052,858.7107469302803,63.434328559659455,2,2,6.302560716481208,2
4,-0.0955286065313003,0.7212969295783722,0.8685318352916871,-0.1622494558849574,6.076934644818409,-270.7868953865182,856.5577580991765,56.751367587437656,2,2,6.287893447378995,2
1,1.6753202621311511,1.6739462985437783,0.6542130393602297,-0.1549275674237745,1.9095774003164403,-784.0863519256002,859.0877268867115,-87.81855545684991,1,1,2.026292217245296,1
4,1.0780337414318466,2.507386591829439,1.0063041477557826,-0.1520664370050566,6.003698601062354,-386.17230855265,858.0141786398859,9.50062325005092,2,2,6.071475800902008,2
2,3.0199055479161725,0.5985860248721557,0.5107135404867064,-0.1465572949763103,5.313523174088223,-460.261273083724,857.3522182447789,-75.8153960103242,2,2,5.396257160070603,2
2,1.534881957097963,1.9748453778246893,0.7898676132712815,-0.124718542349334,5.421362710633565,-676.0863859526778,860.581532582245,-13.643370161259938,2,2,5.618232355496128,2
1,-0.2590447652960657,1.862827441211184,1.1925809094799618,-0.1180820690389349,1.8900050308121483,-322.7918861794836,858.6855595336266,54.09296871040583,1,1,2.0183745441182985,1
2,1.9637065385708603,0.9830181521249576,0.6600786117341078,-0.1020392963020273,6.056199694014825,139.80907812623997,860.8759131769153,83.23671708256302,2,2,6.131866858750557,2
0,0.3005584146765376,-0.8621958223434449,0.5488411679987515,-0.1006295360797185,0.4048170921246931,108.36667825513442,861.2427143840714,61.07628344825236,0,0,0.6295973100667889,0
4,-0.5591782908755024,3.3429110016838317,1.205759176284742,-0.08039021697371,6.131866858750557,-397.4576601612821,864.084197993848,68.97905316948712,4,4,6.356047325887402,4
3,1.1867608933253324,-0.4131437151100574,0.5435173595611862,-0.0772989360119117,6.10446780539566,9.051766885520747,857.7414598854791,-60.47203251334426,2,2,6.291479029816276,2
3,0.8857991621445258,0.4777825746027078,1.1181662801308612,-0.0747094871199586,6.072840052417928,-253.55027043580696,858.6672326806415,0.1849186724706015,3,3,6.264119913433674,3
2,1.9373868545611037,1.1713485696363322,0.740972321793274,-0.0652181384813167,5.940283162795203,-570.5252465795884,860.4883409093916,21.670442332968705,2,2,6.056199694014825,2
0,-0.677434974454724,0.7603390705488402,0.6642686532353965,-0.0561325691669176,0.7785444896408961,-704.6559650827317,859.9049814552254,-15.961435389345198,0,0,1.045877026451445,0
