classes,dim_00,dim_01,dim_02,dim_03,dim_04,rand_00,rand_01,rand_02,test,org_pred_classes_QSM,dim_04_shifted_by_0.05,pred_with_dim_04_shifted_by_0.05
2,2.3687856929400257,0.7644923267308612,0.437695292140168,0.5349933244740102,5.483214036983189,-742.5476822014575,860.6161579626644,39.41545070743719,2,2,5.691910162292832,2
2,0.9767394534980608,0.7754141593099049,0.0167091906367694,0.5468554585603821,6.182400147095619,-22.95938157648953,856.5161761863529,-63.98571434977936,2,2,6.278284333149498,2
2,4.054486054275889,0.78704621966777,-0.1550609110182428,0.2127025837216388,5.511144561855763,-571.9892108834799,863.7758961835253,-19.777042672992607,2,2,5.709927068992402,2
2,0.8631793145572088,0.7945002790178257,0.0153182219326016,-0.8031658976651989,5.711619509808404,94.35814409463516,859.663506234831,-63.47166114643056,2,2,5.860803621111708,2
2,2.2885839965438906,0.8070601214283992,-0.0074402569108915,-1.064250900591192,6.425968746772209,-419.9162513095924,857.5580873650601,12.726528689016476,2,2,6.601895619352748,2
1,1.6946715594581534,0.8224309213453377,-0.1798123215141468,0.981546579107446,2.0953503811064924,-482.7881088589242,860.0255851444248,36.60963717780447,1,1,2.216930211831722,1
0,1.2184238851264204,0.8430416416279224,0.0375844750117936,1.084510287043961,0.7186470806452677,-380.3172456023469,860.0459046231781,-64.84444112263373,0,0,1.4080628825331511,0
2,1.1283061621612855,0.8523171840626831,-0.4065121581178487,0.6267124074260764,6.221556699475502,34.233068258602515,856.5942732276285,1.807635425717152,2,2,6.340983487288304,2
2,1.1547037498255612,0.855303946803049,-0.3601514118811293,0.3700730342831609,6.70058443753917,49.97129811359039,855.6840932128031,81.91700030796491,2,2,6.803842789522545,2
2,1.7655842644552115,0.8697729984734088,-0.1828799322720148,0.6711524003756898,5.484771781795049,-100.7737986736301,863.5172668836433,44.74509181961756,2,2,5.693039098495913,2
1,1.8017695000516167,0.8965793199845136,-0.1152700445772923,1.2345948226177512,1.7932056901133104,-77.65278389329066,859.0738597845316,39.11720034139094,1,1,1.9140115611664608,1
2,1.5170493189375538,0.9040778841548408,0.3902978278968592,0.0554754696290003,6.027970805402791,-331.9097732204329,862.1395177913388,85.53237240812896,2,2,6.097219272665178,2
2,0.8985671599238525,0.924677344606064,-1.6030898915254028,-0.0529060917006579,5.2273278347233845,-145.91376569483538,863.5086359144478,38.063062736868304,2,2,5.513243675472684,2
2,0.9832286567003716,0.9332745864716298,-0.6339359367999691,0.5758063537185455,6.13117941763881,43.83267049119104,861.8783693638001,-48.663523432945794,2,2,6.24239098719952,2
1,1.7741802771021633,0.949479723857821,-0.4369955586019862,0.7308677009865996,2.05417114660795,82.40615621324793,860.5637292641902,61.39314140471024,1,1,2.1728965133728337,1
1,1.043402965000419,0.9627013056495588,-0.9677128149529644,-1.4086102073246545,2.2855081968698623,-222.0984280094675,860.7135792312424,96.7416949325235,1,1,2.5306097446437787,1
2,1.2636788718887764,0.963503832738684,-0.6554062877771982,0.2909055060999743,5.707613919550563,-75.01087273429283,858.3045319485893,10.869864667527636,2,2,5.822190709055375,2
1,1.7136402126954071,0.9788655971084412,-0.5387924993950949,0.0456104999176676,1.836882936057321,-79.34956642208576,863.6416569923254,77.12617952113035,1,1,1.9387258535474288,1
2,0.9654847315688048,0.979997935341232,-1.0470563192952898,-0.1449793385744824,5.141203645381545,108.52860707950968,861.043323549491,73.23299246876972,2,2,5.510525196422843,2
1,1.130179769035966,0.9824505778355408,0.4346384232291103,0.5751626485320535,2.2431742159036485,-560.7511185511967,856.338017710973,46.710022041469344,1,1,2.485652165952052,1
2,1.7553396083353443,0.9868147238216382,-0.3433955362389295,0.7121587288998295,5.551326006050959,-726.6728190806948,859.2555167755773,-82.75869782837566,2,2,5.735776602375655,2
1,1.0014875788601885,0.9995498387923764,0.2647041857715657,0.247066410079171,1.2741030081702154,-91.47456525492704,858.9340986741179,10.148345032405842,0,0,1.4838686040277105,0
2,1.6523997438232532,1.0033219213991071,-0.7954794996868099,-0.4938025492375386,5.709927068992402,-131.66738592931847,860.1456473132241,41.43123222318087,2,2,5.854829622264756,2
0,1.5089487209684245,1.02213191663074,-0.4739151393910953,-1.0243434819970263,1.3489011589244255,-155.21565251701804,862.9421289713104,104.7907115156789,0,0,1.616335531445365,0
2,1.9089620796199849,1.0234709647652065,-1.0081318121380642,0.9695551883091204,6.15073537756807,-485.3481270562323,861.9725753276919,-5.005248945246279,2,2,6.261302240073978,2
2,1.7594874253772823,1.0260285926776846,-1.8369447625097903,-0.7849324249117453,6.080147972057287,-504.98556986484726,861.9774554615591,13.28250125322593,2,2,6.186753931904374,2
