ps_Pass,Passprozente,ps_Zweikampf,Zweikampfprozente,ps_Fouls,ps_Gefoult,ps_Laufweite,ps_Abseits,ps_Assists,ps_Fusstore,ps_Kopftore,classes,test,org_pred_classes_QSM,ps_Laufweite_shifted_by_0.05,pred_with_ps_Laufweite_shifted_by_0.05
39.8225806451613,81,15.9677419354839,50.0,1.54838709677419,1.45161290322581,11.3235483870968,0.0967741935483871,0.0483870967741936,0.0483870967741936,0.0,Defensives Mittelfeld,Defensives Mittelfeld,Defensives Mittelfeld,11.4122222222222,Defensives Mittelfeld
28.433734939759,73,26.8674698795181,50.0,1.08433734939759,2.28915662650602,10.8120481927711,0.120481927710843,0.0,0.0,0.0,Fluegelspieler,Aussenverteidiger,Aussenverteidiger,10.8946875,Aussenverteidiger
22.1111111111111,69,15.6666666666667,50.0,1.44444444444444,0.888888888888889,10.7511111111111,0.0,0.111111111111111,0.0,0.0,Aussenverteidiger,Aussenverteidiger,Aussenverteidiger,10.8144385026738,Aussenverteidiger
14.6289752650177,55,0.848056537102474,50.0,0.212014134275618,0.106007067137809,4.88480565371025,0.0,0.0,0.0,0.0,Torwart,Torwart,Torwart,9.93228501228501,Aussenverteidiger
58.5103448275862,85,18.6620689655172,50.0,1.03448275862069,1.48965517241379,11.4666206896552,0.289655172413793,0.331034482758621,0.331034482758621,0.0413793103448276,Offensives Mittelfeld,Fluegelspieler,Fluegelspieler,11.5880348652932,Fluegelspieler
58.6272321428572,83,19.5200892857143,50.0,1.875,1.43973214285714,12.4084821428571,0.0334821428571429,0.100446428571429,0.0334821428571429,0.0,Defensives Mittelfeld,Defensives Mittelfeld,Defensives Mittelfeld,13.1321934945788,Defensives Mittelfeld
37.8947368421053,74,25.9868421052632,50.0,2.10526315789474,1.05263157894737,10.7861842105263,0.197368421052632,0.0657894736842105,0.0,0.0,Zentrales Mittelfeld,Aussenverteidiger,Aussenverteidiger,10.8457627118644,Aussenverteidiger
32.3113023073915,71,33.6488071959327,50.0,1.05592491200626,1.58388736800939,10.8246382479468,0.703949941337505,0.211184982401251,0.175987485334376,0.0703949941337505,Offensives Mittelfeld,Fluegelspieler,Fluegelspieler,10.9133251833741,Fluegelspieler
34.9732620320856,80,16.7914438502674,50.0,1.92513368983957,0.748663101604278,10.2871657754011,0.0,0.053475935828877,0.0,0.053475935828877,Innenverteidiger,Aussenverteidiger,Aussenverteidiger,10.4334051724138,Aussenverteidiger
45.3024193548387,76,25.0403225806452,50.0,1.1491935483871,2.78225806451613,12.3181451612903,0.0,0.120967741935484,0.0604838709677419,0.0,Zentrales Mittelfeld,Defensives Mittelfeld,Defensives Mittelfeld,13.1321934945788,Defensives Mittelfeld
17.7248489157483,55,0.0639886242445787,50.0,0.0,0.255954496978315,4.80522573764664,0.0,0.0,0.0,0.0,Torwart,Torwart,Torwart,9.93214285714286,Aussenverteidiger
62.0840950639854,81,30.9323583180987,50.0,1.04204753199269,2.63254113345521,11.4213893967093,0.383912248628885,0.548446069469835,0.493601462522852,0.0548446069469835,Fluegelspieler,Fluegelspieler,Fluegelspieler,11.5424570337365,Fluegelspieler
36.4804003336113,81,24.4703919933278,50.0,1.27606338615513,2.02668890742285,13.1321934945788,0.375312760633862,0.0,0.375312760633862,0.0750625521267723,Offensives Mittelfeld,Fluegelspieler,Fluegelspieler,13.1321934945788,Fluegelspieler
29.0578999018646,64,24.6418056918548,50.0,1.41315014720314,2.03140333660451,10.9845927379784,0.0,0.0,0.0,0.0,Aussenverteidiger,Aussenverteidiger,Aussenverteidiger,11.0443298969072,Aussenverteidiger
53.3703071672355,88,16.1262798634812,50.0,0.614334470989761,1.30546075085324,11.8174914675768,0.0767918088737201,0.23037542662116,0.307167235494881,0.0767918088737201,Offensives Mittelfeld,Defensives Mittelfeld,Defensives Mittelfeld,12.0798816568047,Defensives Mittelfeld
14.8912058023572,70,0.163191296464189,50.0,0.0407978241160471,0.28558476881233,6.30285584768812,0.0,0.0,0.0,0.0,Torwart,Torwart,Torwart,10.1056549336411,Aussenverteidiger
45.3253012048193,75,19.5903614457831,50.0,1.33734939759036,1.26506024096386,11.4878313253012,0.108433734939759,0.144578313253012,0.108433734939759,0.0,Defensives Mittelfeld,Defensives Mittelfeld,Defensives Mittelfeld,11.6036523929471,Defensives Mittelfeld
50.2069256756757,82,20.2195945945946,50.0,1.52027027027027,1.17820945945946,11.0523648648649,0.0,0.0380067567567568,0.0,0.0380067567567568,Defensives Mittelfeld,Aussenverteidiger,Aussenverteidiger,11.1417028670721,Aussenverteidiger
34.2471358428805,65,24.6726677577741,50.0,1.10474631751227,1.84124386252046,10.708674304419,0.0,0.147299509001637,0.0,0.0,Aussenverteidiger,Aussenverteidiger,Aussenverteidiger,10.7944837340877,Aussenverteidiger
34.0363636363636,77,21.4181818181818,50.0,0.581818181818182,2.50909090909091,11.3421818181818,0.0727272727272727,0.181818181818182,0.0727272727272727,0.0363636363636364,Offensives Mittelfeld,Defensives Mittelfeld,Defensives Mittelfeld,11.4605439495467,Defensives Mittelfeld
30.3009404388715,74,15.1222570532915,50.0,0.620689655172414,1.29780564263323,10.3237617554859,0.0,0.0,0.0,0.0,Aussenverteidiger,Aussenverteidiger,Aussenverteidiger,10.4625,Aussenverteidiger
36.5875370919881,81,24.5697329376855,50.0,1.8026706231454,2.53709198813056,11.7413946587537,0.200296735905045,0.13353115727003,0.0667655786350148,0.0,Offensives Mittelfeld,Defensives Mittelfeld,Defensives Mittelfeld,11.9935465116279,Defensives Mittelfeld
30.2128820960699,67,33.5534934497817,50.0,2.3089519650655,1.52292576419214,11.5152838427948,0.245633187772926,0.0982532751091703,0.0491266375545852,0.0,Mittelfeld Aussen,Defensives Mittelfeld,Defensives Mittelfeld,11.6134739099357,Defensives Mittelfeld
