classes,dim_00,dim_01,dim_02,dim_03,dim_04,rand_00,rand_01,rand_02,test,org_pred_classes_QSM,dim_04_shifted_by_0.05,pred_with_dim_04_shifted_by_0.05
1,2.0268354181382646,1.1258390389504869,-0.5884239540718132,-0.9567064496281475,2.1013995050443186,-836.7020080942998,857.7665974508691,73.52674501978191,1,1,2.2052787598012578,1
2,2.0370720611603725,2.066643077760851,-1.0905392036742485,-0.5200191475255186,5.355677969232506,-421.1657340459744,862.2119929621027,18.9073042166272,2,2,5.511144561855763,2
2,2.038058960962185,0.2432990783452004,-0.7204965877182951,0.4853784473089462,5.970258727856711,115.41760974750522,857.7731269950217,104.0445569150742,2,2,6.056915513146549,2
1,2.039855593733283,1.132892589704848,-0.1628642880818894,0.93877908598826,2.0095545176277514,-612.3782722112339,861.8744740830869,-98.73272793539364,1,1,2.0672112861451133,1
1,2.0455131917010494,1.8055483617852424,-0.6287915684063596,0.1797477806015087,1.9544271287074373,-810.0357431212553,859.0443946150499,94.11022901405092,1,1,2.0121625403930703,1
1,2.0666851578394825,0.517913747890406,-0.2419757491905027,-0.4261606717295291,2.5887001129752245,-312.0704582380652,864.205334267872,106.18359447064331,1,1,2.748680006765908,1
1,2.0672030060708098,0.1836810024344863,-0.7784551527052445,0.7072363170888398,1.2548983981517536,-571.5852764032436,861.2906363508628,-95.77709523424612,1,1,1.7023623663676433,1
2,2.067561453711232,1.3654849451321682,-2.0498669270362484,-0.4466414031568244,6.601895619352748,101.53896740702449,861.8787117063115,74.8850102132044,2,2,6.803842789522545,2
2,2.0910483847100023,0.6418055794081547,-0.0154083037875157,0.3662182929215086,5.85560302213879,21.46457915891918,858.1984863029468,102.00079886342785,2,2,5.970258727856711,2
2,2.093701992857514,1.7284432598861257,0.1972038227456039,-1.0821362286748275,6.358337412236419,-339.6184905558722,855.8436805697761,-54.87133430995223,2,2,6.437177576420085,2
1,2.097002852821777,0.657267549461075,-0.0072951973153628,0.7642441668564086,2.282554517306981,63.966002121583685,856.0848418475138,-61.36480689631691,1,1,2.5887001129752245,1
2,2.13995352155364,3.615474677613628,-0.283232568752819,0.712306530815829,5.451325304281474,-121.3536542609358,855.9205718351734,-32.46709981117712,2,2,5.822190709055375,2
1,2.156385744957891,1.442718992468749,0.3108628836247713,-0.4414865167139574,2.1802588555740323,-12.432997568180385,863.8138968871611,7.553707289810887,1,1,2.407576283053977,1
1,2.1725148391909794,1.583360883161501,-1.097520914345085,0.2348463457333034,1.9277318294518868,-636.9687814922131,857.4438819975416,-1.0094012068555145,1,1,1.9840865199235704,1
2,2.1779373417203374,1.9006755799555652,-0.8017499646251782,0.3981944712731154,6.460369595603955,139.88416232604055,864.0742694276918,59.47115153486316,2,2,6.803842789522545,2
2,2.1822189400977754,1.515079698355878,-0.3933089485056379,0.8060109518695378,6.2039793510716175,-238.4029482935532,857.4557624979208,72.39114606800756,2,2,6.301939909096121,2
1,2.197965862624116,2.600565450649296,0.0024368161227315,1.4178012773357953,1.9646528196982824,-573.1141793291406,858.204354159514,-76.67395372729106,1,1,2.017281212157453,1
2,2.2064878217177277,2.7897765026043397,-0.6153138798298387,0.7058664498587274,5.906439623546354,-826.6986635750679,858.3801873357339,58.02156939147138,2,2,5.994812496504287,2
1,2.21170463649875,1.1128913327565426,0.2231953297790415,0.2148738230906055,1.4080628825331511,-550.5126784724539,862.7773169508304,-7.544923909422366,1,1,1.9277318294518868,1
1,2.2506270447807983,2.619484349268802,0.1001796021183258,-0.8375287861455517,2.411557729549214,-313.5500982041313,858.5090824551742,-76.36113186549699,1,1,2.689202337172678,1
2,2.2602460735788608,2.368629059951478,-0.9912856605231208,0.0056505269025411,6.001700612047092,-225.66221948939076,859.7950546854523,104.06818478012362,2,2,6.2039793510716175,2
2,2.262299637762351,4.010198826927995,-0.2541720774049872,0.1147107738738008,6.091561635085326,-757.5644470946038,858.3299173284213,42.11077136509167,2,2,6.259011698405653,2
2,2.280158103825944,1.8016803151217493,-1.2807231827812124,-0.3830699648067233,6.380050730828114,-438.83697333674473,858.6072972989637,-70.00016060793897,2,2,6.549659929761897,2
1,2.287457918781267,1.6795614548479776,0.4551864633482203,0.3927799613106011,2.160619340728668,-241.12156965552677,857.4942060150642,-2.0723041505684705,1,1,2.216930211831722,1
2,2.2885839965438906,0.8070601214283992,-0.0074402569108915,-1.064250900591192,6.425968746772209,-419.9162513095924,857.5580873650601,12.726528689016476,2,2,6.601895619352748,2
