classes,dim_00,dim_01,dim_02,dim_03,dim_04,rand_00,rand_01,rand_02,test,org_pred_classes_QSM,dim_04_shifted_by_0.05,pred_with_dim_04_shifted_by_0.05
0,1.2304292531727754,-1.1486897209435516,-1.841536931788468,-1.6587121859265197,1.041060238365953,-422.06046982045774,861.484779499845,-97.11368048879402,0,0,1.3064874171537246,0
0,1.0849920228566583,-0.9982265455718796,-0.1767756796265784,0.0851441821535174,0.5798587717672729,-345.91804802436326,856.4140151646553,85.87171923417382,0,0,0.9026714588981812,0
0,1.7523645006479829,-0.9713508902301856,-1.4439056805316153,-0.1471866690821433,1.6770652302822155,-862.5331118430431,863.2038405367537,-63.335986354025096,0,0,1.7398194170491306,1
2,2.8560408323446023,-0.8523109077314244,-0.0607608189140182,-0.4386298371924808,6.48037508952664,-165.02722721903496,863.8387457123808,4.235548735276396,2,2,6.615794290554205,2
0,1.1222354487488797,-0.6545765465867781,-0.5300990071566773,-1.0785483376845704,1.60010014390076,-235.15719830808672,861.5535026098868,-96.01995755770416,0,0,1.6770652302822155,0
2,1.0712292439087616,-0.524230018197064,-0.944650252247076,-0.8733607009114515,5.50806520217205,-124.92796461416486,858.0725692197221,83.35514085476196,2,2,5.624244329818644,2
0,0.8456977809751326,-0.5226633860589696,-0.7519038290618842,-0.0434358932142497,0.7746832680591984,-452.0626051670836,855.7395644486941,-53.96349604575354,0,0,1.041060238365953,0
1,2.014178207894035,-0.4995245718988585,-0.0122478793383964,-0.0170938354787489,1.7332960452354924,-312.3442779972479,855.7483483234965,59.89709761662273,1,1,2.024556224621569,1
0,0.7450240952929589,-0.3873872582930011,-0.6342982658098754,0.0473747472115906,0.4523984516641566,-136.8622672886168,863.2092768780429,101.06652396766928,0,0,0.7746832680591984,0
3,1.8755023249658371,-0.2416363995918913,0.3034398778919469,0.1122878958784375,5.565242355514773,-343.51650744716494,862.7085600742988,32.172202253117334,2,2,5.624244329818644,2
1,1.7816443172114376,-0.2227120908829718,-1.4415843500640158,-0.1629390001415727,2.657301674666473,-875.8951510395077,855.946684612354,47.62153082209896,1,1,5.50806520217205,2
2,1.739002326692549,-0.221452321063444,-0.2116118730484886,-0.3493757888324764,5.862365101991516,-214.8682714269908,858.753663739166,-94.99330059472274,2,2,5.991292521824039,2
2,1.3900411882978465,-0.2085393711829564,-0.3001571042591496,-0.2954217113969625,6.5684135714363485,-255.266412345628,856.8447491553376,9.583346971333498,2,2,6.615794290554205,2
0,0.7323216941616594,-0.1214280760284666,-0.5172583073940212,-0.192260318526508,0.9026714588981812,-54.78142577138624,858.9975936670663,71.57823133450202,0,0,1.2548983981517536,0
0,1.2399475240140316,-0.1176459052017109,0.0379189370531312,0.3780779859304344,1.3725775133655649,-47.26892414833267,856.9820918392102,-47.41857064938256,0,0,1.621509714737067,0
1,1.6173709491466584,-0.0985605476256861,-0.232219635350921,0.966692984474514,2.412820745170869,-588.4859471526629,863.0336165540862,-80.19389428133474,1,1,5.141753173190808,2
0,1.4926196089158053,-0.0148105087939119,-0.3900849792579948,0.3946543207047114,1.1564515615444693,-148.33520718959198,862.7667214314775,47.10002517943338,0,0,1.3634790717370942,0
2,2.6297764443323435,-0.0054792363981113,-0.3274259504904832,0.4675303843779874,5.650842761166632,-632.6587623594157,860.7446538126222,-67.16223431566647,2,2,5.940057134530731,2
0,1.517434386123158,0.0100739206254358,-0.8064690487339233,1.416640508508408,1.3634790717370942,20.4594347748764,859.1677119481352,-10.764985959296425,0,0,1.3823220920275214,0
2,1.113805182254374,0.0574882589952439,-1.5148917335630283,-0.7651491014544071,5.624244329818644,-631.610655372049,858.2837196510804,62.14150668489151,2,2,5.85560302213879,2
2,1.013742410324454,0.1011744214094552,-0.0825774023459969,-0.8568429437192391,5.732937832172139,-478.8696033992516,863.66690428432,26.978382330915124,2,2,5.940057134530731,2
1,2.9367021384764174,0.1082289769775202,-0.7365388744634931,-0.6804163633674402,2.407576283053977,92.3775662968299,856.4847905323328,16.896648810536107,1,1,2.5887001129752245,1
1,1.1381549446007386,0.1456345486436916,-0.5352581909279333,-1.2921054527244076,2.122992491517805,-352.33272371856026,859.9752659000652,-12.673750909861994,1,1,2.253607552435814,1
2,2.2986487185183684,0.1532494462232396,-0.1115570205447996,0.5330500007273695,6.299903634897381,-493.7675172550191,859.495810944447,-81.36252355280132,2,2,6.443816533307087,2
1,0.7650784428126414,0.1651327408979284,-1.0958423836632625,0.6525897700314375,2.024556224621569,23.9892948082135,862.9236345732112,64.05339229539666,1,1,2.122992491517805,1
2,1.4817055501608942,0.1700064095714604,-0.4662069260892656,0.95400600998238,5.415008699924168,-625.8368272240286,860.5937751451631,58.22407251831934,2,2,5.60632151451489,2
0,1.4818225476071505,0.1731668716655799,-1.6313857422080806,1.223640255568491,0.867478333251525,-234.0945446838652,857.7733043430623,51.684830944132685,0,0,1.1564515615444693,0
1,2.0672030060708098,0.1836810024344863,-0.7784551527052445,0.7072363170888398,1.2548983981517536,-571.5852764032436,861.2906363508628,-95.77709523424612,1,1,1.370438088629109,1
0,1.0457142034259426,0.1949497691935298,-0.9037654837260946,-1.0236615733885612,1.234791960752402,-289.06655641697915,860.8328682147232,-3.0464821248492058,0,0,1.3634790717370942,0
