dim_00;dim_01;dim_02;dim_03;dim_04;rand_00;rand_01;rand_02
2.441373189076418;-2.0236480621554427;2.2592456225772484;0.3458103605073244;5.656154015130341;-713.2474225595952;858.9175057694832;76.30713033833268
0.7623036193274859;-1.6800212061212993;3.478887066637129;0.20117888715240967;5.755750774050065;-329.9444509145193;860.5382115441447;50.26819158124414
-0.07739004266980265;-1.5012421648334993;2.1470676130580033;-1.526246046301913;6.169862635994092;-427.394186195769;858.4433519666196;19.434931071825076
1.6626085306568275;-1.2518422170896442;1.465776354824891;0.4424320686818868;6.075138048820341;100.74172095029266;861.1233034268312;-71.48728782365504
0.45983630636660416;-1.2388946390909974;3.5898207993846465;0.6208223310747804;6.338623628189957;-270.31956714239385;857.051203670231;-0.4356044877613101
0.4636710256542094;-1.2284576985656848;3.1106702225667586;0.9751766318349306;5.681600548850208;-784.4357088879644;863.0120691855553;11.803982164492396
0.2960353651570417;-1.1194449398415534;2.6063374799388956;-0.9675815483350443;5.7961319159769245;-141.67777524105594;863.9197123749302;6.2169776904749625
1.2098326698133937;-1.0937102451681966;1.7537532230888928;0.25727456907139085;6.895733578602934;-612.6421720460423;860.309093427529;-34.59305719403301
0.2761918652033325;-1.049775354745125;3.3797573198088866;0.46683544240951014;5.952277512728583;-592.2933112147673;859.125387149792;-70.32524593839048
0.33761549008347436;-1.0368933313999156;2.074697899421321;0.7149581515112887;5.599418414724376;-449.14078901637055;860.1154585252328;80.55290239876872
0.4575034775859637;-0.9625606843113156;2.585993682223842;-0.8829358628242954;6.709368474443059;-857.350402174397;858.1575085145444;-57.18040583156946
0.5607642143328699;-0.9404756844998814;1.5750285643139212;0.2539626090001401;5.584954642441894;-790.8010470108889;861.9569632584851;6.985776553747556
1.7303455347300423;-0.9101485363398534;1.4915537268764774;1.060637318033752;5.659970911128011;-315.68797539523115;863.1570883247542;33.6569013072545
0.7622569382744682;-0.9044922679500211;2.9084961177463553;1.062912662598585;5.564614708932387;-871.9028853113434;861.650519451584;52.76070443520011
0.035957406903965594;-0.8735471203162505;1.4256648874019184;-0.4444374235894933;6.664661724060065;-230.74173233952826;859.09955736258;78.51670744378389
0.09762018355892549;-0.8717064298739108;2.173420451010103;0.5716878325092944;6.101182923060087;-741.284607549569;861.7475218630033;-39.3132019070126
0.7939853323794435;-0.8471260696452805;1.8442421631066546;0.39296613232959704;5.66240378802698;-446.87502918239574;859.9351192319964;-18.25172136629314
1.478855105934902;-0.8336355297944824;2.2309789302600187;-0.2646313794620459;5.394239567754749;125.27163055145974;858.0158877278959;-0.4448039569416693
0.15058861020942604;-0.8260191228220317;3.7750241867585075;-0.7701860522276899;5.679315229046212;-528.8963572203381;861.2927786094932;66.5959408168223
0.4889298031246102;-0.8133465028611978;2.113005712069971;-1.454383380309724;5.475059037419318;-26.422998278450052;857.9618743535306;71.00525186540135
0.7430548764839006;-0.8068437472609665;1.9751528537032785;-0.5864263964191915;5.053447976185759;-551.127693787595;861.3105455210093;-74.05594970093838
-0.49012993786183834;-0.7586784033793607;2.5450876083543585;-0.4234656899586967;6.474345785320483;-4.958727620689416;859.1191285844909;7.087858732534059
-0.383339390276232;-0.7415443772624664;1.5717801063331116;-0.45892960550418904;0.9657894123509002;-576.4632486120604;859.0400141091926;-55.931972047020764
0.5464181878467161;-0.7413586470778486;1.8302328240790786;-0.49411334154695735;5.824891501291239;-117.70056672033212;860.2831077685377;34.40813659539832
-0.23295353238499406;-0.7262049441175363;1.5613849640599384;-1.0973389577843728;5.958783348162097;-476.0714245803328;862.3276897842607;56.192114156951156
1.094145934687778;-0.7160558738212838;2.387101320950432;-0.266288323506009;5.475906401805691;-28.7819684292937;859.1528510315061;-83.83197329202468
-0.23494920918887552;-0.7038514828016434;2.764240446590202;1.1959505819625889;6.3605383387984045;-657.4636067803692;863.4930961821963;-7.734566309293584
0.9114038048142679;-0.6888703281388564;3.363284413004393;-0.31081662014640743;6.39661537034683;-682.0894329837199;861.8135168346242;49.741823227265925
-1.2975114671876842;-0.6787429073526517;2.06198441481509;-1.504008027126211;5.932392780234243;-464.1573489926856;856.2759170800496;-35.71801777484018
-0.533810156084495;-0.6781071428952679;3.18154754089462;-0.46922501565114844;6.412771283877742;-831.2488904235445;859.1940074981851;6.312529598977122
0.8854928493747932;-0.6547429327536012;1.5717319303870214;-0.9294270751298911;6.40989530831693;-142.55845866844936;862.8540998816347;3.421996833177559
0.5685497291226872;-0.643452607727994;1.5131282214082398;0.36472335613656215;5.5778411183612135;-588.0380737836651;863.5286279010345;-32.081889774187175
-0.555397755679014;-0.6159968529579659;1.9018328531234208;-0.9574309171410493;5.886384878572962;-323.53141067628354;858.2732308682309;-58.716776827899906
