classes,dim_00,dim_01,dim_02,dim_03,dim_04,rand_00,rand_01,rand_02,test,org_pred_classes_QSM,dim_04_shifted_by_0.05,pred_with_dim_04_shifted_by_0.05
4,-2.2219068356873444,1.2109515504261676,1.1429557734483804,0.0249651332154032,6.695709436530502,-248.2826714675753,860.1974986990629,-84.05920621851968,4,4,6.695709436530502,4
0,-2.095796083271796,-0.7852069208383607,1.315974170801027,-1.126009355774257,0.6121221958511044,-877.2715379051981,862.2879560271957,-83.3858345336092,0,0,0.7344963796694536,0
4,-1.9863211611186296,1.1691074674962858,0.6550995443399208,0.3534785483802303,6.1492825410469925,-488.3166228629112,861.8054634156281,19.44091437827592,4,4,6.356047325887402,4
0,-1.5306241957262383,0.5211130010446384,1.0221414575188073,-0.9003912378387012,1.0659091066126374,-870.3848481607845,860.4084226455742,-59.35892646428934,0,0,1.2552632337187677,0
0,-1.2405307448529062,-0.0097974182775317,0.5108739670218991,0.1566762040781452,0.9965093298415272,-122.02905591529291,857.6069958681767,-15.326982434401842,0,0,1.045877026451445,0
4,-1.2048546693290338,2.371015723373337,1.0057427735263536,0.3833686382460117,5.796566600300148,-416.39657080887326,861.4365744171575,-44.66508115342796,4,4,6.072840052417928,4
0,-1.1322965936403315,-0.6631960087376578,0.7409420380253131,-0.4181784164152316,1.0983308986350386,-879.515182121291,859.6088124217645,89.44282327931606,0,0,1.365103953471421,0
4,-0.9511579904465944,0.4651938998367233,0.5595584546332097,-0.1656789625511898,6.106643626538096,-236.68929046701052,858.7107469302803,63.434328559659455,2,2,6.264119913433674,2
0,-0.8567139984488898,-1.6991165794478456,0.5062254928850279,0.3041582808047706,0.5596656410619646,-245.31947417265064,861.7234339886882,-80.39529394168602,0,0,0.6260673840758069,0
0,-0.8461687431647203,-0.5212802780846537,0.5740338046367699,-0.341504855957936,1.045877026451445,-881.839902864222,863.6016968400302,-40.635529786489656,0,0,1.0954186243295905,0
0,-0.8102648962675391,-0.6182601716300575,1.2409215804180185,0.0875158356839143,0.3233546142202385,-235.68386349406148,859.2696246868433,-40.05162702239261,0,0,0.4048170921246931,0
0,-0.7264192604169688,-0.3882908382632828,0.9434377472510612,0.3848073853893706,0.6295973100667889,7.26951344847987,858.0202428533953,36.33670425886565,0,0,0.8564133448210614,0
0,-0.677434974454724,0.7603390705488402,0.6642686532353965,-0.0561325691669176,0.7785444896408961,-704.6559650827317,859.9049814552254,-15.961435389345198,0,0,0.9153501821531976,0
0,-0.6526482279723507,0.3983986329963598,1.3411498498202263,-0.4499734207154141,0.5898769355074049,-483.5971748189792,859.4816996212697,-7.9903763667669665,0,0,0.6295973100667889,0
4,-0.6191754478138376,0.850078120850064,0.8725102142832748,0.4337780820162802,5.3963237131255175,-617.3251844304143,860.3516762812101,-78.73702654012126,4,4,5.618232355496128,4
0,-0.5758753667157669,-0.2676009886727587,0.5357380390640308,-0.2181788557981364,1.3468890059622955,-622.233044810516,861.0992159279957,-46.77540373396468,0,0,1.8900050308121483,1
4,-0.5591782908755024,3.3429110016838317,1.205759176284742,-0.08039021697371,6.131866858750557,-397.4576601612821,864.084197993848,68.97905316948712,4,4,6.356047325887402,4
0,-0.5440197772627927,0.6861276985616156,0.934225649327846,-0.7806986023818663,1.055647608565347,116.80649749005256,862.5340193175144,-42.9589316486929,0,0,1.0983308986350386,0
3,-0.4965739011571076,1.2433283365718193,0.6884126699796527,0.3787775192281828,6.469911282189289,-373.90879051125415,860.2043352547779,-53.55225985009869,4,4,6.600095421654246,4
0,-0.480510951935044,-0.5722429674079746,0.8467395894796703,0.0445799298309556,0.6260673840758069,-858.6033582094617,861.7718107927709,8.510987639732392,0,0,0.7785444896408961,0
0,-0.423808163013631,0.2247934941880261,1.349713308058052,0.5687679745627933,0.3344438671233953,-556.1282489078114,858.0743608540738,-56.21708706832962,0,0,0.5596656410619646,0
0,-0.3707341542499698,0.4567124085545336,0.5692919024711118,0.5234925250832462,0.9153501821531976,30.942623328693543,857.196886375249,60.14355735507765,0,0,1.0123366604720618,0
3,-0.3681204212462385,0.1994468765133831,0.7862610426626566,-0.5836819758459276,6.264119913433674,-669.5678799430639,863.8676388739954,-75.34691306921474,2,2,6.469911282189289,2
3,-0.3157314709536925,0.3705478362140678,1.2604272094963564,-0.5265987298670787,5.68129080115053,89.67520004924029,859.7139618322192,61.68306231345878,3,3,5.892724775179018,3
0,-0.3136865225057261,0.2856123887720379,1.218499261815726,0.474481006374707,1.0120107598581125,-404.33597567905787,858.574948353829,32.38074076390491,0,0,1.055647608565347,0
3,-0.3111167618340302,0.5036236673774487,1.3403886707778612,-0.4852027105725918,6.587081917876343,98.27517459174778,859.8604480326259,26.38300372122231,3,3,6.695709436530502,3
1,-0.2590447652960657,1.862827441211184,1.1925809094799618,-0.1180820690389349,1.8900050308121483,-322.7918861794836,858.6855595336266,54.09296871040583,1,1,5.160135252275105,4
3,-0.1946341855010932,-0.059158052486714,1.24086678334013,-0.8308350566751779,6.562081424188252,-139.8400293779327,859.8925614367015,-35.525680511798015,3,3,6.600095421654246,3
0,-0.1806210403892285,-1.4938121540733986,1.4042726739545637,0.3771746857087966,1.2552632337187677,-776.841236115338,861.9518178055501,14.67334897886711,0,0,1.5800630639999274,0
4,-0.0955286065313003,0.7212969295783722,0.8685318352916871,-0.1622494558849574,6.076934644818409,-270.7868953865182,856.5577580991765,56.751367587437656,2,2,6.264119913433674,2
0,-0.057608097264267,1.3059290431453083,0.4913333600347402,-0.2039817739366842,1.0123366604720618,-589.6701714027292,863.5260075457358,6.207561855721608,0,0,1.0659091066126374,0
0,0.0887380717678928,0.8711604775738929,1.094905246025879,-0.4089725411449481,0.5975278893450894,-166.90595699155318,858.0836295154928,-69.8252893982662,0,0,0.7344963796694536,0
0,0.1385447406809456,0.9435520965770297,0.8300319554063194,-0.8648452323266099,1.0954186243295905,-549.1301784000925,860.2182956760313,20.46708604172313,0,0,1.3468890059622955,0
0,0.1477070868258433,-0.4055545402969038,1.1532548965263203,0.020872840168667,0.8564133448210614,-239.39139357802253,863.0722271606522,-28.8122926520538,0,0,0.9965093298415272,0
0,0.1819679476833035,-0.6577763164531452,0.6685536896521135,-1.4726993850653165,1.365103953471421,-262.8180703679392,855.760144128989,9.546642748175657,0,0,1.9510153522438196,1
0,0.2213526394640152,1.7225459660092453,0.6635244649467914,0.4974479697737571,0.8947959190907816,-487.4807255447853,856.9356416661649,-67.62765810770318,0,0,1.0120107598581125,0
3,0.2602586815945703,-0.1414193304926256,0.9053479689337516,-1.053705535957268,6.572004923553014,-687.5699448541825,857.6863990828163,103.70026441498662,2,2,6.695709436530502,2
0,0.3005584146765376,-0.8621958223434449,0.5488411679987515,-0.1006295360797185,0.4048170921246931,108.36667825513442,861.2427143840714,61.07628344825236,0,0,0.5898769355074049,0
3,0.3124737597469423,-1.1244536153429137,1.3301900551602397,-0.2690037909448576,5.423558541443437,-33.85977199672354,862.063010826142,-35.57752751040081,3,3,5.796566600300148,3
2,0.3339588004280556,1.9104683360778345,1.2267469610370605,-0.6067962677600556,6.302560716481208,-216.7790927473568,856.7277149787833,18.51206017591025,4,4,6.469911282189289,4
4,0.3469828239071031,2.770901542434877,0.9719939119950112,0.4026054965891954,6.068215266385802,140.37394974226177,857.3896254603808,101.52003154108772,4,4,6.106643626538096,4
0,0.4106139464906849,-0.498159615856475,0.7053118055595604,0.3554106491888318,0.5332567418933428,-513.8406133031274,857.9155382484107,11.790421893763252,0,0,0.5975278893450894,0
3,0.4462573679605158,0.4086336708220758,1.116109765549984,-0.2308389567005638,6.635185266881536,-130.67024942968038,861.3234318086863,35.43479947287979,3,3,6.695709436530502,3
4,0.4840004581753201,0.6380991384121933,1.1344478447734565,-0.4122434939755504,6.356047325887402,-429.1460136146463,862.9148109830495,-0.5793244021011787,3,3,6.572004923553014,3
3,0.5303502683580816,-0.9860186518148072,1.290655262173234,0.0147213046267505,5.384902344005457,-147.5812828432832,859.9006760287222,-61.85525420292862,3,3,5.423443576490845,3
0,0.6015464261494193,-0.1041144434941476,0.6011096986974312,-0.0455564989768539,0.3808472579774768,-573.1065009484635,856.9263768645613,-55.35666307025434,0,0,0.5596656410619646,0
3,0.6401691351268096,1.5633259470002292,1.4249340899130156,-0.3868491870772297,5.337932177944558,41.66574236846816,863.6846088216793,52.22029432866195,4,4,5.423443576490845,4
2,0.6457576627366455,1.8741545374123465,1.23921612119615,0.039818949744768,5.861708675255615,-445.15316460490345,863.1522214697685,54.05452097262333,4,4,6.072840052417928,4
0,0.6580359296825513,1.7151552714602607,1.2018856416768229,-0.8096835002081341,0.7344963796694536,100.01789458337625,859.5546949920309,-51.308167895747175,0,0,0.8947959190907816,0
3,0.6690269538235782,-1.428693193547289,1.0065915396147005,-1.506520166446867,5.618232355496128,-361.7017939552418,863.7720349995542,57.28094990714359,2,2,5.892724775179018,2
2,0.6997349403155402,1.292963149866318,0.53638449379297,0.334718576710947,6.600095421654246,-786.7077624206113,862.1389300751933,27.6976726044566,2,2,6.695709436530502,2
3,0.7043070045394537,-0.5052621833322651,1.1547538857917976,-0.5556802953305157,5.413300091478977,36.49978293456326,859.4934543428875,-97.5477996239023,3,3,5.618232355496128,3
3,0.7107897722648476,-0.6278095265021628,1.1221579778937247,-1.6399530228619823,5.423443576490845,-751.7691312149659,863.8387287520834,-12.005392569337076,3,3,5.796566600300148,3
1,0.7843141582243969,1.0718118307515456,1.3996613945495515,-0.2006664131640378,1.9510153522438196,-269.96437030617864,855.6877845943195,87.161723806236,1,1,5.337932177944558,4
1,0.834115541516617,1.4795567432068435,1.3380579094701628,0.602673296883626,1.5800630639999274,-277.5732541293295,860.788354506475,105.36567062001942,1,1,2.0183745441182985,1
3,0.8463678602885569,-0.2372859672558387,1.081846888147466,0.3760353498945617,6.3853530546815,-94.62681283129427,861.9821186563632,90.74089261949324,3,3,6.572004923553014,3
1,0.8613622043692369,1.881632661778497,0.4873104967257416,-0.4878263234555058,2.0183745441182985,-339.7893362424431,863.0052020663264,-48.541422689211146,1,1,5.3963237131255175,2
3,0.8857991621445258,0.4777825746027078,1.1181662801308612,-0.0747094871199586,6.072840052417928,-253.55027043580696,858.6672326806415,0.1849186724706015,3,3,6.131866858750557,3
3,0.9391070682538916,0.3998912989922971,1.415234979427621,-0.240687797712661,5.892724775179018,19.911252921429536,861.9991514021372,3.9785301932328414,3,3,6.076934644818409,3
3,0.9444101170737986,0.4503046881394839,1.2886073374173406,-1.3849610427559405,5.160135252275105,-559.1116381965658,860.2455905292348,21.420551797746228,3,3,5.3963237131255175,3
