classes,dim_00,dim_01,dim_02,dim_03,dim_04,rand_00,rand_01,rand_02,test,org_pred_classes_QSM,dim_04_shifted_by_0.05,pred_with_dim_04_shifted_by_0.05
1,0.9464735440950044,0.3479592939245644,0.747455928991419,0.2414335198555728,2.317136760130952,-635.1703141340422,859.1498391789394,-77.15153257135813,1,1,2.601931788850392,1
3,0.9516847407148804,0.2372604361126094,0.6369027305386248,-1.990661882730392,5.443952365491935,-414.8596732793522,858.4132729470363,9.097443707051468,2,2,5.704006310919024,2
1,0.9551586740200954,1.7249531391755006,1.3693667841138748,-1.0034315385353996,2.92061844397393,-698.8821186966663,856.6628819221295,-52.362791439294256,1,1,5.325379580087068,2
1,1.0430568081737626,1.679131307251729,0.9603311263555404,0.0166349661403263,2.028586309982217,-828.3069095536209,855.8797693685473,101.25534612544016,1,1,2.2380775430544397,1
3,1.0517662441961555,-0.5216711108744486,1.065776358985652,0.1793731234326344,5.924844944651988,-128.76636507113074,860.8032847886008,-72.4712809232808,3,3,6.008515290393267,3
1,1.0558403786454411,1.7570857723602185,1.224600665874958,0.1127089975289631,1.3091322198717092,-791.4799347423616,861.2682600548701,106.4452058230202,1,1,1.7283248210828388,1
2,1.0717374512368618,0.0591538126778088,0.5926594763361007,0.5327394016435691,6.291479029816276,-827.5866754277788,856.5202697011164,0.1277888830558708,2,2,6.58802626395581,2
4,1.0780337414318466,2.507386591829439,1.0063041477557826,-0.1520664370050566,6.003698601062354,-386.17230855265,858.0141786398859,9.50062325005092,2,2,6.037564699839639,2
1,1.1430532534281763,0.896828328906659,1.1769362619948869,0.3731439859468211,2.567919676337834,-599.677095535902,860.5706246598071,54.517403155124335,1,1,2.92061844397393,1
0,1.1628272617258535,0.1466736045906814,0.6166921551095735,-0.1980149084412038,1.1796224590211042,-125.07656742100124,859.1619390212371,-58.73504065131311,0,0,1.6973156106422236,1
3,1.1637859343033397,-1.7644528456792554,1.3335551543993929,-1.2378431911506924,5.838701160078855,-272.9242130649382,856.1997980327832,-32.10437076498869,3,3,5.924844944651988,3
1,1.1638505463233142,1.9908143781843333,0.7711032934359278,-0.1770028988686176,2.026292217245296,-724.3163789388316,861.350805818719,14.550912510555762,1,1,2.1003076538105425,1
3,1.1787447057642275,-0.0251513362998211,1.2384652319822114,-1.228032198025888,6.463204302534564,-489.3055692556693,855.7889323052821,55.891073924787065,3,3,6.739314208788467,3
1,1.1853289501381117,-0.8170043025549516,0.7936338796292183,-0.4409485730628267,2.0305180137953887,16.4437986528972,859.6801019345534,47.23439931568648,1,1,2.256406795796369,1
3,1.1867608933253324,-0.4131437151100574,0.5435173595611862,-0.0772989360119117,6.10446780539566,9.051766885520747,857.7414598854791,-60.47203251334426,2,2,6.375649740609529,2
2,1.20654047054825,1.3280631757690118,0.9889045774449744,-0.3897828512908419,6.022074517465865,-298.96896920943686,858.3854254579098,59.96813336015993,2,2,6.071475800902008,2
2,1.2321797343147671,1.0100501002876496,0.8481679259991038,-0.968937543424625,6.008515290393267,-90.10316708021378,859.4371623527852,103.64348160135914,2,2,6.056199694014825,2
3,1.239416111630264,0.4981689791202148,1.1149651900706927,0.250547579091984,6.747105445079332,-136.63071197402058,861.6965520343125,-40.14629001631141,3,3,6.94634940048105,3
0,1.2517149246512052,0.0081864488156696,1.0934994139556198,-0.2971526927966332,0.354704034423134,-645.2937831692418,860.7392175084959,-11.087197946610983,0,0,1.3091322198717092,0
3,1.2974870187726464,-0.193197956696623,1.322947218027411,-0.4011217175085093,5.7418762858772014,-429.674472101635,859.9855819449924,-80.53092036795073,3,3,5.855904651472957,3
2,1.29811719829897,2.2160306512608923,0.7500561101012467,-0.0005668756613167,6.244614123783906,-769.9723929805066,859.8719568839285,28.746628536714358,2,2,6.463204302534564,2
2,1.303150009496041,1.9444835728027587,1.2644325492546988,-0.503410714954231,5.731667188268406,-719.3914935470832,863.8607240540942,-36.61841825174557,2,2,5.838701160078855,2
2,1.3088543206642445,0.6154362652112514,0.7723179876729366,0.2781411868306691,5.8174407037658,8.146244944822882,858.5288971487697,60.52082906287934,2,2,5.92127306055657,2
1,1.3288089246195929,2.3376786420897235,1.3027172985028306,0.587902228839854,1.2420720682086983,-382.1146008554147,858.9573020569237,88.89630541899035,1,1,1.7242573048509553,1
2,1.3556160691274994,1.285175481675334,0.6635798735453988,-0.3760337182076012,6.739314208788467,-287.6765485778247,856.2351374559129,-93.06674044074671,2,2,6.94634940048105,2
3,1.3771753870487071,-0.3897623369559417,0.6760900510173631,-0.6241593032939702,6.032901488845438,-356.60486549408466,856.8510968922418,-10.38013805165184,2,2,6.10446780539566,2
1,1.4206593089764936,1.6004611627772338,0.9525170198290732,-0.3656770052690175,1.7242573048509553,-531.7585417674022,858.440331415127,-31.079755337855744,1,1,1.9095774003164403,1
1,1.4282114445702183,2.318056345607712,0.9572572013315932,0.5894751176739467,2.1003076538105425,-391.1697717285933,859.3958715590248,-59.54054313467927,1,1,2.317136760130952,1
1,1.4734984217009623,2.297013455557712,0.9704781599833469,-0.6279186504657921,2.601931788850392,-54.32110978827717,857.4058512294075,-13.68482836419318,1,1,5.313523174088223,2
2,1.480643514887267,2.7924662588385853,0.4809653991432919,-0.5420517218685241,5.804393701786679,-596.572944905243,861.3282128611143,36.65615310845264,2,2,5.900001220652004,2
2,1.4844643152898138,1.1277516345759573,0.538288988773456,-1.2142989973446476,5.704006310919024,-96.98915910734314,856.4842288167279,-4.133179178028698,2,2,5.8174407037658,2
