classes,dim_00,dim_01,dim_02,dim_03,dim_04,rand_00,rand_01,rand_02,test,org_pred_classes_QSM,dim_04_shifted_by_0.05,pred_with_dim_04_shifted_by_0.05
5,-2.414154058295372,-1.7404331165179865,-2.28067954406118,-2.013288273860727,3.687943502723892,-674.0352586505101,860.4190812281985,87.98753915542486,5,5,3.735321141400932,5
5,-2.0074308492542525,-3.8973274886871137,-2.9415696902159745,-2.019386267095754,3.317828478372477,-848.2160565024305,860.4485841784142,85.5277026665382,5,5,3.4264632455746717,5
5,-2.128504895620396,-2.436833439053377,-2.2393454179419474,-2.779845260738273,4.586092867098146,-315.70169835277267,860.4698385963599,80.09407832149924,5,5,4.731359020524375,5
5,-1.789159350436172,-1.3440597978918123,-1.843007247466624,-2.319902590934697,4.731359020524375,-36.20458719816543,860.6199050598552,-4.522281788712974,5,5,4.731359020524375,5
5,-1.9094876343575815,-2.0810245749612264,-1.5887499580601794,-2.770120809535181,4.404618178027464,-408.0028772544504,860.6794192300335,23.571262319218636,5,5,4.586092867098146,5
5,-2.346219106870711,-2.477303246889384,-1.3665125516895458,-2.795542817439834,3.7543367414390527,-443.3613083215827,860.705594994632,4.323854061815197,5,5,3.8446575274144026,5
5,-2.177210610361699,-2.2778418311662745,-2.2180357770894474,-2.9762565519551805,3.3628493995121223,-370.92579190275546,860.8841513800581,-75.64494537678868,5,5,3.469079356031671,5
5,-2.024962791151267,-2.872166725439544,-1.1424561078305622,-1.25001800599446,4.314590037471195,-199.77795992999103,861.0001770820968,93.1637231454629,5,5,4.53042357447457,5
5,-1.3102211904904184,-3.2567051657007298,-3.4249267315725067,-3.2359498773414077,4.252114138609364,110.47794948138908,861.0003404122463,48.94117054611213,5,5,4.3769288470758,5
5,-1.631782700014157,-1.8323726157897644,-1.0802623848970023,-1.9635488950864812,4.189203383781456,-671.4859687962216,861.0912788417894,61.42348097049485,5,5,4.292505472506739,5
5,-1.156811383053699,-1.2564720121673476,-1.6901028154936082,-1.9715471407736047,4.125715371963211,89.70207944038245,861.119554283551,-25.76728652020728,5,5,4.251614456806493,5
5,-2.1403027647189528,-1.2044420995928742,-2.599486151538222,-3.856252478584339,3.800828014915103,-523.7252278471262,861.1558301883681,-88.40346996618212,5,5,3.869882269830403,5
5,-1.5423949773596215,-2.105709271121238,-1.7414516140334353,-1.4781550787118156,4.321728104970582,-740.3466160889577,861.1871134897044,70.12600233364817,5,5,4.565447673054515,5
5,-1.9818953178585048,-2.2050725426979936,-2.5346761558774413,-1.9457291888664496,3.4264632455746717,67.33512479881546,861.2026803493313,-92.19106666003468,5,5,3.5206090155976058,5
5,-2.486117076298778,-2.015898908294649,-2.390164298358996,-1.1942742395226646,3.8590899049705714,-462.2331530876344,861.2602482551066,47.67205403781817,5,5,3.905564781494668,5
5,-1.8051758366509243,-2.448608725583888,-2.1848555819661444,-1.921749365525354,3.9201717528274655,-466.7497542839056,861.3567290690454,-91.8911950505011,5,5,4.0019374576519375,5
5,-2.5511084340603247,-2.0625845272468144,-1.599885573508893,-4.265860739987312,4.0746865638703325,-578.900272276165,861.416976737695,26.30634539482591,5,5,4.189203383781456,5
5,-1.6161383717065336,-2.6596898003478087,-0.624767509726543,-1.4649278955630254,4.565447673054515,-289.523588737832,861.4214763651695,-75.90836328298536,5,5,4.668706923540159,5
5,-1.1437078718160565,-1.3962133615457526,-1.5993347271966307,-2.8368968680500037,3.731040211597248,2.6404455924185584,861.5572704671889,66.18835759919372,5,5,3.800828014915103,5
5,-2.3106775506409267,-2.0544987401343624,-3.1155960550874093,-1.310850779493756,3.793012113162725,-699.2704051066878,861.5816089006756,-56.51706300674192,5,5,3.8590899049705714,5
5,-2.075859385024698,-3.2657414106769016,-2.045912562401234,-2.868901039345128,3.469079356031671,5.938879303242857,861.6220214448343,55.08172117187958,5,5,3.569532040201212,5
5,-2.356754971088928,-3.617438911969558,-1.3233577019496574,-1.3417737753327978,3.735321141400932,-150.74125285764703,861.637106090781,97.98876375969614,5,5,3.8192792493904646,5
5,-2.5728347490206724,-3.1461370317917225,-1.2648681162733366,-2.520527861894707,3.878904312538162,124.8492328752005,861.6456450588689,49.81970385991002,5,5,3.9201717528274655,5
5,-1.3582972331055043,-1.99315513534052,-2.386262072645535,-1.6597429533359116,3.9120456724282064,-139.1095826916001,861.6468706247251,100.1199339798036,5,5,3.9818298403826073,5
5,-2.704603271682184,-2.476427948147087,-3.110294840364641,-1.8315193285618865,3.7110075385692673,-386.15955716261857,861.6598772945839,83.4950280286851,5,5,3.7543367414390527,5
5,-2.383006857217351,-2.485977830096246,-2.1506090680690453,0.2041741949759212,4.3769288470758,-310.7719138484686,861.7164976350606,94.27267540537918,5,5,4.581083686403014,5
5,-2.090784516705713,-3.187245331939468,-2.471465785141889,-1.2389550045604132,3.869882269830403,-459.5504975454528,861.8181499378326,-56.28464198382608,5,5,3.9120456724282064,5
5,-4.271262927588342,-1.5964133948935864,-2.4492461970645003,-1.3297886227627287,3.618510098603728,-168.04426525558932,861.8388711120022,57.79026058454515,5,5,3.7110075385692673,5
5,-2.08865004822327,-1.6215693742718278,-1.406032869125904,-1.7672421085284116,3.54305417303642,-660.7389259091153,861.8561388248723,5.755676175331075,5,5,3.618510098603728,5
5,-2.9513859720617037,-2.8969949920755136,-1.914044500527286,-2.6849358725294,3.941318199797668,-717.1904360017802,861.9521096694924,76.03316616753108,5,5,4.009155294899874,5
5,-1.4430656022725687,-2.38541277687478,-3.559649374203494,-4.270005153117904,3.2955027198284594,-715.6377229731211,861.9751754184698,-95.1233060450458,5,5,3.3628493995121223,5
5,-2.160282062235331,-2.1575374463975114,-1.473789459079701,-1.2357846102342356,4.0019374576519375,-485.6744582294179,862.0010102621046,72.04403191145819,5,5,4.053784393973025,5
5,-1.9966161128046789,-2.253880393794028,-1.3870056199675922,-1.4388041744602282,4.581083686403014,-121.507353321849,862.0236860859278,3.2361563482809146,5,5,4.731359020524375,5
5,-1.8227532211006316,-2.1667745684323263,-2.366910908880868,-1.578481661067365,4.292505472506739,-260.4996156407851,862.034268444865,66.02968473737235,5,5,4.404618178027464,5
5,-2.407370690079308,-1.8590481419978464,-2.787627240385574,-1.7667490586544217,3.617111814868117,-689.8128283111148,862.0497464277079,-47.87971496675593,5,5,3.687943502723892,5
5,-2.1098487726311035,-2.0858118126487533,-1.140533596183805,-1.5856041788868385,3.5206090155976058,-415.7799109911829,862.304495001191,30.90136730196741,5,5,3.617111814868117,5
5,-1.8441261277838896,-2.873300137727282,-1.7627384491757558,-1.5012742893760675,3.569532040201212,-337.3111081000806,862.309196039509,67.53726754823428,5,5,3.661905088452844,5
5,-2.214916602647794,-1.7787193875910554,-2.7170661268736493,-1.462444313748402,3.489407736825231,-45.04781049347264,862.3779662379841,-85.98274897074066,5,5,3.5844112593086086,5
5,-1.7124193619622996,-2.323489594152018,-1.0455096433191775,-2.2444884913230427,3.398119595423106,-396.9671566572568,862.3801874302989,-20.72993445443416,5,5,3.489407736825231,5
5,-1.8055012331896856,-3.27829770759587,-1.696475681915912,-2.1029275570816446,4.605597459832876,-203.7709579263166,862.4527279217025,37.8190868029631,5,5,4.731359020524375,5
0,-0.8850679792048226,-2.5930138720552582,-0.5597804063940685,-0.0262026161727987,0.4656186695497136,-389.10809828729936,862.5573063795018,100.43387573460572,0,0,3.32238516755949,5
5,-2.623069634256348,-3.09249392335212,-3.082006951552578,-3.1561642115297808,3.905053509205405,-740.4498136464367,862.5673580994812,106.0612787508795,5,5,3.941318199797668,5
5,-1.606795482202573,-1.4831950503083586,-2.1772292780669904,-1.3738961389467854,4.053784393973025,-254.1406263331297,862.6807509301422,37.696564925319976,5,5,4.153335581524054,5
5,-1.543056475024633,-1.2457691886879396,-0.9518464735352824,-1.4086556042387457,4.112321941170203,-115.60620343636656,862.7034087064409,-35.69119490250134,5,5,4.224516823077772,5
5,-2.179455176702484,-1.8374112363311752,-3.275804766530666,-1.467704851973736,3.32238516755949,-675.6778721780242,862.7455739039578,-36.470802629890045,5,5,3.455981087134959,5
5,-2.5637827484887072,-2.418985042217137,-0.972946512117151,-3.305068088333659,3.455981087134959,-426.1319404501366,862.7629825937896,-47.26371034277477,5,5,3.54305417303642,5
5,-2.290493328924453,-2.4787500644648377,-2.368935785627695,-1.4457847745209116,4.018494954714774,87.20931801655303,862.815538425001,-37.86019854491235,5,5,4.112321941170203,5
5,-1.685354359995741,-2.0460142024043706,-0.8026316740432149,-2.1835058654843738,4.668706923540159,-499.5540595251349,862.9191497827134,64.48667812607962,5,5,4.731359020524375,5
5,-1.9981696510851967,-2.922953825071887,-1.243830772310813,-2.0399041233024944,3.5844112593086086,-326.69334422447884,863.0541009167661,-36.88279875449214,5,5,3.683556528238253,5
5,-3.2927094299283786,-2.4719138542044865,-1.558491222542277,-2.180525104569801,4.034635937280299,73.44852702802132,863.3196523482321,71.2857297486394,5,5,4.125715371963211,5
5,-3.529312440521406,-1.2215187511879424,-1.5572888135404586,-2.5595961761341144,4.224516823077772,-648.5449548539139,863.3211395729365,-15.59967305864781,5,5,4.314590037471195,5
5,-2.690794883971947,-1.8050742210378283,-1.610155810364004,-2.172768416280186,3.8192792493904646,-762.1701223545592,863.3928326040337,13.63721725333221,5,5,3.878904312538162,5
5,-2.0704729952232586,-3.443090234049892,-3.774678208040865,-2.084655005998158,4.53042357447457,-127.08052596761873,863.6513862710827,-13.917485384847469,5,5,4.605597459832876,5
5,-1.9311113053928175,-2.1992574757224324,-1.3017405191954925,-2.1887332234496992,3.3035429777658103,-853.05788127292,863.7150609052251,-26.665217593920573,5,5,3.398119595423106,5
5,-0.9824860624490748,-1.8404608112105865,-2.702779041073648,-1.6212740674300268,4.009155294899874,91.06204696247876,863.7358814134773,19.047154853694,5,5,4.0746865638703325,5
5,-3.200177489157549,-2.338878865382542,-2.76702276494942,-2.7942928008684365,3.683556528238253,-544.4699661182651,863.7796444917774,62.40723588672399,5,5,3.731040211597248,5
5,-2.3873391609989896,-2.8736969602788536,-1.3528645844858245,-1.4835298302606452,3.72840248363944,-835.9902027806274,863.7897061906023,-60.39920739812354,5,5,3.793012113162725,5
5,-1.7622045812959009,-3.596425424361391,-1.6658553982084794,-0.6677184659011752,3.661905088452844,-527.6397536250795,863.8011447939745,-26.75974340371394,5,5,3.72840248363944,5
5,-0.972723364841506,-1.7405278319881057,-1.5633706291741156,-2.091712668405114,4.153335581524054,-761.8588204300484,863.8166801962523,87.16368599694236,5,5,4.252114138609364,5
5,-2.332080231170696,-3.234494582354296,-2.6090842158471528,-0.7069599658224668,3.9818298403826073,-792.7008776258456,863.8255049971548,-68.31620346524087,5,5,4.034635937280299,5
5,-2.5063042199078334,-1.6051518365325668,-2.925132653395085,-2.1261975865851883,4.251614456806493,106.70078513675806,863.872214854967,-17.42794019195476,5,5,4.321728104970582,5
5,-2.063253873491645,-1.9636068189353983,-1.8396322948690167,-1.9553088481244023,3.8446575274144026,-497.74497975491937,863.8858676095988,69.77114540262548,5,5,3.905053509205405,5
5,-2.1944489591046934,-1.4549101387397556,-1.8655877275739767,-2.951170735627969,3.955318607115932,-221.3716355325235,864.117480372527,-76.04127014738566,5,5,4.018494954714774,5
5,-1.254052103236266,-1.9798313059679344,-3.549402162001972,-1.4901402535815418,3.905564781494668,10.46890251100578,864.1712177798786,32.60634969989596,5,5,3.955318607115932,5
